CustomerID,FullName,Age,City,JoinDate,Churn,OrderID,OrderDate,ShipMode,ProductID,ProductName,Category,Price,Cost,Quantity,Discount,Days_Since_Last_Order,Total_Orders
2136,Customer_201,49,Alexandria,09/22/2022,0,11815,09/22/2022,Express,104,Product_104,Sports,97.46,57.95,5,0.05,428,7
1441,Customer_202,56,Aswan,05/21/2020,0,13954,05/21/2020,Express,104,Product_104,Electronics,407.88,168.83,4,0.2,686,5
1563,Customer_203,42,Cairo,12/26/2022,1,11627,12/26/2022,Standard,130,Product_130,Electronics,1470.59,663.5,2,,737,4
2291,Customer_204,18,Luxor,09/14/2020,0,12271,09/14/2020,Same Day,102,Product_102,Home Appliances,1251.7,,1,,586,6
2409,Customer_205,24,Luxor,09/19/2020,0,10216,09/19/2020,Standard,129,Product_129,Sports,914.01,463.11,3,0.2,541,4
2410,  Customer_206  ,33,Aswan,09/13/2023,1,12203,09/13/2023,Express,143,Product_143,Home Appliances,1397.41,704.5,3,,476,3
2136,Customer_207,63,Cairo,08/31/2022,0,10788,08/31/2022,Standard,136,Product_136,Sports,695.65,300.91,3,0.05,428,7
1951,  Customer_208  ,36,Mansoura,30-01-2023,0,11543,30-01-2023,Same Day,121,Product_121,Sports,1475.76,750.06,1,,702,5
2104,Customer_209,32,Luxor,12/04/2020,1,12083,12/04/2020,Standard,121,Product_121,Home Appliances,479.64,306.68,3,0.05,735,5
1698,Customer_210,14,Mansoura,06/26/2021,0,12683,06/26/2021,Express,148,Product_148,Electronics,398.44,208.84,4,0.2,487,3
1112,Customer_211,30,Luxor,16-12-2022,0,12056,16-12-2022,Same Day,121,Product_121,Clothing,975.17,561.55,4,,446,6
1001,Customer_212,21,Mansoura,05/27/2023,0,11063,05/27/2023,Same Day,104,Product_104,Sports,598.32,268.69,5,,585,5
1641,Customer_213,24,Luxor,05/16/2022,1,13540,05/16/2022,Same Day,101,Product_101,Sports,958.23,403.33,5,,961,2
1219,Customer_214,41,Mansoura,09-03-2021,1,12226,09-03-2021,Same Day,126,Product_126,Clothing,492.24,326.84,4,,1216,3
1854,Customer_215,33,Aswan,01/09/2023,0,11664,01/09/2023,Same Day,102,Product_102,Clothing,945.98,472.43,1,,723,2
2248,Customer_216,65,Alexandria,02/03/2024,0,13006,02/03/2024,Standard,109,Product_109,Home Appliances,449.83,227.21,5,,333,4
1384,CUSTOMER_217,56,Mansoura,11/13/2023,0,12548,11/13/2023,Same Day,145,Product_145,Sports,123.91,82.19,3,,395,2
2426,Customer_218,30,Alexandria,02/15/2021,0,10372,02/15/2021,Express,118,Product_118,Home Appliances,1372.6,840.49,4,,408,4
2153,Customer_219,26,Alexandria,31-12-2023,0,13139,31-12-2023,Same Day,148,Product_148,Clothing,1330.65,834.16,2,,367,5
2076,Customer_220,60,Cairo,30-09-2021,0,10969,30-09-2021,Express,148,Product_148,Home Appliances,1457.66,881.3,1,,827,6
1729,Customer_221,64,Aswan,03/28/2022,0,11689,03/28/2022,Express,142,Product_142,Sports,1088.96,470.15,1,,592,3
2439,Customer_222,7,Alexandria,07-10-2023,1,11447,07-10-2023,Express,141,Product_141,Electronics,1039.95,714.86,4,0.05,452,5
1246,Customer_223,41,Giza,08/23/2023,1,10514,08/23/2023,Express,111,Product_111,Electronics,860.55,578.93,2,0.1,497,4
1835,Customer_224,36,Alexandria,03-02-2022,0,10363,03-02-2022,Express,125,Product_125,Sports,232.62,109.53,1,,559,5
2462,  Customer_225  ,49,Mansoura,16-06-2022,1,11913,16-06-2022,Standard,126,Product_126,Home Appliances,324.39,208.0,5,,930,3
1202,Customer_226,69,Alexandria,11/25/2022,0,12824,11/25/2022,Express,136,Product_136,Clothing,469.73,245.58,2,0.05,420,4
2207,Customer_227,32,Mansoura,13-07-2022,0,11951,13-07-2022,Express,142,Product_142,Clothing,1340.73,811.32,3,,702,3
1122,Customer_228,9,Mansoura,09/04/2020,1,11474,09/04/2020,Express,135,Product_135,Electronics,300.81,,5,,697,2
1400,customer_229,48,Giza,05/22/2021,0,11539,05/22/2021,Standard,138,Product_138,Home Appliances,1388.17,779.55,2,,438,9
1766,CUSTOMER_230,60,Alexandria,05-04-2021,1,10773,05-04-2021,Same Day,103,Product_103,Clothing,808.04,353.91,4,,1174,5
1293,Customer_231,35,Alexandria,05/11/2020,1,10328,05/11/2020,Express,141,Product_141,Clothing,1087.58,609.97,1,,1682,2
1279,CUSTOMER_232,29,Luxor,23-11-2021,0,10793,23-11-2021,Standard,135,Product_135,Sports,209.85,99.28,5,0.2,661,2
1883,Customer_233,200,Luxor,02/13/2020,0,13969,02/13/2020,Standard,140,Product_140,Home Appliances,440.1,235.78,4,,348,5
1197,CUSTOMER_234,52,Cairo,19-04-2023,0,10961,19-04-2023,Standard,122,Product_122,Home Appliances,1439.85,864.47,2,0.2,623,6
1981,  Customer_235  ,33,Mansoura,08-02-2023,0,12417,08-02-2023,Same Day,108,Product_108,Clothing,435.92,289.07,3,,413,4
1751,  Customer_236  ,150,Giza,16-04-2021,1,10596,16-04-2021,Standard,115,Product_115,Home Appliances,479.96,215.78,1,0.1,1051,3
1143,Customer_237,40,Luxor,04/20/2023,1,11877,04/20/2023,Express,145,Product_145,Home Appliances,336.52,224.79,1,,468,3
1608,Customer_238,38,Alexandria,27-03-2021,0,11410,27-03-2021,Express,107,Product_107,Home Appliances,237.16,122.61,5,,754,2
2224,  Customer_239  ,50,Cairo,15-01-2020,0,13618,15-01-2020,Express,119,Product_119,Sports,388.22,253.56,4,0.05,878,5
2147,Customer_240,32,Giza,05/25/2020,0,11137,05/25/2020,Same Day,140,Product_140,Clothing,981.37,543.45,2,0.1,654,6
1186,customer_241,33,Aswan,20-12-2023,0,10570,20-12-2023,Standard,142,Product_142,Elec,710.28,467.83,2,,378,4
2349,Customer_242,51,Alexandria,07/16/2023,1,11061,07/16/2023,Express,117,Product_117,Home Appliances,852.95,510.79,4,0.05,535,5
1463,CUSTOMER_243,25,Alexandria,30-04-2020,0,11568,30-04-2020,Express,101,Product_101,Clothing,227.43,125.68,1,,390,2
2372,Customer_244,26,Aswan,13-04-2021,0,10376,13-04-2021,Express,145,Product_145,Electronics,1213.07,598.97,4,0.05,369,7
1659,Customer_245,21,Mansoura,05/18/2020,0,13470,05/18/2020,Same Day,129,Product_129,Sports,1186.94,819.79,2,0.05,1016,3
1763,Customer_246,52,Mansoura,05-03-2020,0,13274,05-03-2020,Express,113,Product_113,Clothing,81.31,52.06,4,,403,5
1954,Customer_247,38,Luxor,11/07/2021,0,13273,11/07/2021,Standard,148,Product_148,Sports,606.1,311.75,1,,741,5
1402,Customer_248,20,Luxor,05/25/2020,0,12147,05/25/2020,Standard,129,Product_129,Clothing,149.72,67.38,5,,571,3
2369,  Customer_249  ,52,Alexandria,18-11-2022,1,13469,18-11-2022,Same Day,141,Product_141,Sports,1198.55,759.71,1,0.2,540,4
1146,Customer_250,31,Alexandria,05/02/2021,0,13521,05/02/2021,Same Day,142,Product_142,Clothing,1119.04,779.95,3,,660,5
2171,Customer_251,26,Luxor,24-07-2021,1,11836,24-07-2021,Same Day,106,Product_106,Sports,1357.88,,3,,1069,4
1863,  Customer_252  ,37,Aswan,02-10-2023,0,12863,02-10-2023,Standard,105,Product_105,Electronics,392.79,265.04,4,,355,4
1488,Customer_253,62,Luxor,21-09-2022,1,11963,21-09-2022,Same Day,134,Product_134,Clothing,711.63,311.42,1,0.05,756,6
1928,Customer_254,34,Alexandria,14-03-2021,0,12165,14-03-2021,Same Day,111,Product_111,Elec,317.51,217.7,1,,381,6
1550,Customer_255,48,Giza,09-01-2023,1,12468,09-01-2023,Standard,109,Product_109,Home Appliances,588.29,,2,0.05,441,3
1337,Customer_256,50,Alexandria,09/27/2020,0,11266,09/27/2020,Express,138,Product_138,Electronics,807.25,406.84,5,0.2,352,8
1871,Customer_257,46,Giza,21-01-2024,0,10540,21-01-2024,Same Day,140,Product_140,Clothing,127.33,62.57,1,,346,4
1640,Customer_258,59,Giza,15-03-2023,0,11250,15-03-2023,Express,141,Product_141,Electronics,1086.56,644.36,4,,329,2
1472,Customer_259,29,Alexandria,03/26/2023,0,13572,03/26/2023,Express,109,Product_109,Clothing,837.78,484.28,2,0.2,467,2
1150,customer_260,24,Cairo,08/26/2022,0,11875,08/26/2022,Express,108,Product_108,Sports,1251.99,845.95,2,,459,4
2438,  Customer_261  ,24,Luxor,12-05-2021,0,11236,12-05-2021,Express,144,Product_144,Home Appliances,444.08,279.71,4,0.05,914,4
2321,Customer_262,37,Mansoura,26-08-2022,0,12977,26-08-2022,Same Day,140,Product_140,Elec,1359.82,764.37,4,0.05,859,2
1262,Customer_263,25,Alexandria,04/13/2022,1,12746,04/13/2022,Same Day,103,Product_103,Home Appliances,1498.11,1016.12,1,,735,3
1143,Customer_264,42,Giza,24-01-2021,1,10112,24-01-2021,Same Day,113,Product_113,Electronics,1382.98,799.11,1,,468,3
1345,Customer_265,41,Alexandria,12-07-2020,1,10372,12-07-2020,Standard,119,Product_119,Clothing,1177.94,771.44,2,,1042,3
1623,Customer_266,55,Luxor,07/17/2020,0,12346,07/17/2020,Standard,134,Product_134,Electronics,1227.93,800.96,2,,556,5
2016,Customer_267,44,Aswan,09/11/2023,0,11696,09/11/2023,Express,132,Product_132,Home Appliances,881.93,595.97,5,,478,6
1880,Customer_268,33,Giza,01-06-2022,0,11042,01-06-2022,Standard,149,Product_149,Electronics,325.72,136.89,2,,598,10
1001,Customer_269,46,Mansoura,26-12-2021,0,10775,26-12-2021,Express,116,Product_116,Home Appliances,1031.71,593.38,4,,585,5
1896,Customer_270,24,Mansoura,17-05-2022,1,10670,17-05-2022,Express,136,Product_136,Home Appliances,1083.49,585.65,4,,462,2
2327,Customer_271,39,Mansoura,21-04-2022,0,10010,21-04-2022,Same Day,118,Product_118,Clothing,1478.81,809.15,5,,365,7
1253,Customer_272,44,Aswan,08/14/2022,0,10007,08/14/2022,Same Day,114,Product_114,Sports,834.89,449.15,3,0.2,605,6
1452,Customer_273,41,Cairo,02-02-2024,0,13224,02-02-2024,Standard,130,Product_130,Sports,443.49,,3,,334,5
2060,  Customer_274  ,46,Giza,20-04-2020,1,13696,20-04-2020,Same Day,102,Product_102,Electronics,1041.33,516.01,4,,1582,2
2183,CUSTOMER_275,30,Aswan,11-10-2023,0,13731,11-10-2023,Standard,113,Product_113,Home Appliances,1470.09,792.12,3,0.2,448,3
2014,Customer_276,57,Giza,08/31/2023,0,11573,08/31/2023,Same Day,127,Product_127,Clothing,306.96,141.26,3,,434,8
1008,CUSTOMER_277,67,Aswan,16-08-2023,0,13206,16-08-2023,Same Day,117,Product_117,Sports,522.7,248.55,5,0.2,504,2
2256,CUSTOMER_278,15,Aswan,07/20/2020,0,11396,07/20/2020,Standard,131,Product_131,Clothing,835.73,499.87,2,,329,8
2122,Customer_279,21,Cairo,04-05-2020,0,10460,04-05-2020,Express,115,Product_115,Clothing,296.81,129.14,2,0.1,541,9
1815,Customer_280,40,Giza,04/04/2022,1,13306,04/04/2022,Standard,120,Product_120,Home Appliances,82.22,37.52,3,,439,6
1207,Customer_281,36,Aswan,01/31/2024,0,12302,01/31/2024,Same Day,105,Product_105,Electronics,538.63,300.78,1,0.1,336,5
2154,Customer_282,68,Cairo,11/25/2021,1,12633,11/25/2021,Express,107,Product_107,Home Appliances,1304.79,539.05,5,0.1,1123,4
1403,CUSTOMER_283,43,Alexandria,08/11/2020,1,11351,08/11/2020,Same Day,118,Product_118,Sports,113.03,49.52,3,,1302,5
1151,Customer_284,60,Luxor,05/24/2021,1,10361,05/24/2021,Same Day,111,Product_111,Sports,671.95,442.82,1,,771,3
1053,  Customer_285  ,9,Aswan,27-01-2021,0,11397,27-01-2021,Same Day,132,Product_132,Clothing,1155.19,755.31,1,0.05,535,5
2143,Customer_286,52,Mansoura,24-01-2021,0,13050,24-01-2021,Express,127,Product_127,Home Appliances,1432.11,722.26,5,,370,7
1627,Customer_287,29,Cairo,03-01-2023,0,10787,03-01-2023,Same Day,126,Product_126,Home Appliances,1478.94,745.97,2,0.05,729,5
1586,CUSTOMER_288,29,Cairo,07/07/2022,1,10208,07/07/2022,Standard,137,Product_137,Clothing,661.86,450.7,4,,909,2
2443,CUSTOMER_289,36,Aswan,14-10-2020,1,10266,14-10-2020,Standard,145,Product_145,Electronics,1428.06,582.29,1,0.2,1212,4
2445,Customer_290,18,Cairo,14-05-2022,0,10655,14-05-2022,Standard,128,Product_128,Clothing,101.36,58.19,4,,495,4
1103,customer_291,46,Alexandria,01/10/2021,0,10996,01/10/2021,Express,102,Product_102,Clothing,1131.58,655.43,4,,425,6
1253,Customer_292,42,Cairo,07/24/2021,0,10553,07/24/2021,Standard,120,Product_120,Sports,981.98,624.9,5,,605,6
2250,Customer_293,43,Luxor,05-08-2022,0,12783,05-08-2022,Same Day,104,Product_104,Home Appliances,411.81,282.31,2,,625,5
2135,Customer_294,53,Luxor,26-05-2021,0,13929,26-05-2021,Express,113,Product_113,Sports,785.61,398.11,5,,511,3
1509,Customer_295,62,Mansoura,06/03/2020,1,11529,06/03/2020,Same Day,124,Product_124,Clothing,237.85,126.38,1,,800,3
2496,Customer_296,34,Alexandria,06/26/2022,0,11587,06/26/2022,Same Day,148,Product_148,Home Appliances,1313.82,790.12,2,,519,3
1098,Customer_297,47,Luxor,02/01/2023,0,10420,02/01/2023,Same Day,138,Product_138,Clothing,568.95,392.68,3,0.1,700,4
1152,Customer_298,44,Aswan,07/19/2020,1,12355,07/19/2020,Standard,140,Product_140,Clothing,957.76,639.05,2,,1253,3
1913,Customer_299,45,Giza,04/13/2020,0,12184,04/13/2020,Standard,148,Product_148,Electronics,280.23,168.17,5,0.05,350,4
1877,  Customer_300  ,45,Giza,28-08-2023,0,11442,28-08-2023,Express,145,Product_145,Sports,348.94,229.26,5,,492,1
1337,CUSTOMER_301,63,Giza,12-01-2023,0,12242,12-01-2023,Express,129,Product_129,Sports,1488.34,633.38,4,,352,8
1821,customer_302,33,Aswan,01/31/2020,0,11118,01/31/2020,Standard,136,Product_136,Clothing,1141.98,585.99,3,,673,7
2186,Customer_303,17,Cairo,10-07-2020,0,11513,10-07-2020,Standard,102,Product_102,Electronics,1444.86,583.62,2,,338,5
1956,Customer_304,29,Aswan,29-04-2021,0,11926,29-04-2021,Same Day,141,Product_141,Clothing,478.98,217.09,3,,335,7
1160,Customer_305,51,Cairo,12/06/2020,0,13329,12/06/2020,Standard,118,Product_118,Clothing,288.62,,4,,959,4
1800,customer_306,40,Giza,12-04-2022,0,11048,12-04-2022,Same Day,149,Product_149,Clothing,779.45,518.86,3,,484,4
1397,  Customer_307  ,32,Mansoura,21-09-2022,0,11255,21-09-2022,Standard,108,Product_108,Elec,767.27,452.56,3,,434,5
2300,  Customer_308  ,23,Mansoura,09/12/2022,1,13403,09/12/2022,Same Day,115,Product_115,Home Appliances,303.67,181.97,2,,497,5
1815,Customer_309,43,Cairo,03/13/2021,1,12653,03/13/2021,Standard,141,Product_141,Electronics,1113.17,479.94,3,,439,6
2415,Customer_310,49,Giza,01-04-2022,0,13061,01-04-2022,Standard,117,Product_117,Clothing,574.58,344.44,4,,327,6
2158,  Customer_311  ,44,Aswan,04/30/2020,1,12909,04/30/2020,Express,123,Product_123,Home Appliances,320.23,171.74,1,,1707,1
2218,Customer_312,36,Mansoura,12/03/2020,0,10220,12/03/2020,Express,102,Product_102,Clothing,531.38,316.4,1,,505,4
1400,Customer_313,42,Cairo,15-02-2022,0,12344,15-02-2022,Same Day,106,Product_106,Electronics,867.31,431.79,5,,438,9
1639,Customer_314,42,Aswan,05-01-2020,1,11226,05-01-2020,Express,129,Product_129,Elec,1103.38,633.83,1,,1264,4
2056,Customer_315,42,Giza,10-03-2022,0,13058,10-03-2022,Express,127,Product_127,Home Appliances,748.74,394.75,2,,1028,4
1687,Customer_316,22,Alexandria,06/27/2021,0,11971,06/27/2021,Standard,137,Product_137,Electronics,812.11,460.95,5,,562,5
1459,customer_317,42,Giza,20-07-2022,0,10342,20-07-2022,Same Day,149,Product_149,Clothing,251.47,,1,,338,6
1954,Customer_318,-10,Giza,08/07/2021,0,10592,08/07/2021,Express,134,Product_134,Home Appliances,1376.3,713.95,1,0.05,741,5
1469,Customer_319,55,Aswan,05/16/2022,0,11228,05/16/2022,Express,118,Product_118,Sports,1396.65,715.48,5,,574,2
2398,Customer_320,41,Aswan,27-11-2023,1,11984,27-11-2023,Standard,142,Product_142,Clothing,1040.97,646.36,2,,367,2
2045,Customer_321,52,Luxor,05-02-2024,0,10891,05-02-2024,Standard,110,Product_110,Sports,75.57,46.24,5,,331,5
1749,Customer_322,35,Luxor,02/12/2023,0,12124,02/12/2023,Standard,138,Product_138,Home Appliances,828.76,557.47,2,,442,3
1037,Customer_323,36,Aswan,17-09-2023,0,11573,17-09-2023,Same Day,144,Product_144,Home Appliances,962.37,567.43,2,0.2,450,3
1229,Customer_324,62,Aswan,01/11/2024,0,10706,01/11/2024,Standard,117,Product_117,Clothing,1492.25,737.71,4,0.05,328,4
2388,Customer_325,46,Alexandria,23-09-2022,1,11999,23-09-2022,Same Day,113,Product_113,Electronics,1494.3,948.83,1,,740,3
1562,Customer_326,29,Alexandria,13-11-2020,1,11065,13-11-2020,Standard,148,Product_148,Clothing,1293.54,,1,0.2,1049,6
1437,Customer_327,53,Giza,23-01-2021,1,13526,23-01-2021,Express,142,Product_142,Electronics,142.55,65.29,3,,937,3
2306,Customer_328,32,Mansoura,30-08-2021,0,11205,30-08-2021,Same Day,127,Product_127,elect,1432.25,894.04,5,,594,6
1026,Customer_329,43,Alexandria,21-03-2021,1,10756,21-03-2021,Standard,102,Product_102,Clothing,938.36,412.65,4,,862,3
1225,  Customer_330  ,67,Giza,04/29/2020,1,11218,04/29/2020,Standard,134,Product_134,Home Appliances,1211.29,549.25,1,,961,3
2300,Customer_331,18,Cairo,01-04-2023,1,12637,01-04-2023,Express,131,Product_131,Clothing,640.43,401.95,3,0.1,497,5
1797,Customer_332,37,Luxor,01/15/2023,0,11855,01/15/2023,Express,123,Product_123,Sports,513.52,324.05,4,0.1,717,4
1283,Customer_333,46,Mansoura,04-05-2020,1,11999,04-05-2020,Express,107,Product_107,Home Appliances,721.7,459.89,2,,472,3
1878,Customer_334,51,Giza,04-10-2021,1,12435,04-10-2021,Standard,138,Product_138,Electronics,262.97,128.33,1,,881,3
1959,Customer_335,21,Aswan,27-04-2020,0,12974,27-04-2020,Express,133,Product_133,Home Appliances,567.75,374.7,5,,657,3
1452,customer_336,16,Cairo,12-04-2020,0,12684,12-04-2020,Express,112,Product_112,Clothing,1293.55,797.86,4,0.05,334,5
2019,Customer_337,56,Luxor,11-04-2023,1,12188,11-04-2023,Same Day,145,Product_145,Home Appliances,105.03,68.29,3,,355,5
1815,CUSTOMER_338,29,Cairo,09/03/2022,1,13098,09/03/2022,Same Day,112,Product_112,Elec,268.77,164.64,5,,439,6
1658,Customer_339,28,Giza,10/26/2022,0,13386,10/26/2022,Same Day,119,Product_119,Electronics,231.42,132.81,2,,768,4
1546,Customer_340,63,Alexandria,23-12-2022,1,11344,23-12-2022,Standard,109,Product_109,Home Appliances,634.46,274.61,5,0.1,740,4
2215,CUSTOMER_341,41,Luxor,18-11-2020,0,10447,18-11-2020,Same Day,110,Product_110,Sports,1495.63,917.24,3,0.05,361,3
2072,Customer_342,-5,Cairo,26-04-2020,0,11816,26-04-2020,Standard,117,Product_117,Electronics,301.37,182.97,2,,340,5
1016,Customer_343,37,Alexandria,11/06/2022,1,12340,11/06/2022,Express,140,Product_140,Sports,260.95,128.84,3,,683,6
2195,customer_344,21,Mansoura,06/13/2020,1,11777,06/13/2020,Standard,139,Product_139,Electronics,1376.83,854.66,1,0.1,1604,5
2243,customer_345,50,Giza,15-01-2021,0,13307,15-01-2021,Standard,141,Product_141,Home Appliances,1328.97,751.05,3,0.1,437,8
1157,Customer_346,46,Giza,05/20/2020,1,12762,05/20/2020,Express,110,Product_110,Elec,96.75,54.94,5,,1687,1
1476,Customer_347,42,Luxor,03-05-2023,0,12504,03-05-2023,Same Day,112,Product_112,Sports,1139.97,,1,,609,4
2069,Customer_348,38,Cairo,05/19/2020,0,12939,05/19/2020,Same Day,115,Product_115,Sports,1000.43,435.22,1,0.2,386,4
2396,Customer_349,35,Mansoura,10/14/2023,1,10838,10/14/2023,Same Day,131,Product_131,Home Appliances,1163.22,540.99,4,0.2,445,3
1517,CUSTOMER_350,53,Aswan,04/26/2021,0,12701,04/26/2021,Express,115,Product_115,Sports,767.03,483.73,5,0.05,970,4
1098,Customer_351,150,Luxor,06-04-2022,0,11629,06-04-2022,Standard,128,Product_128,Sports,1487.5,,5,,700,4
2060,Customer_352,39,Aswan,09/02/2020,1,10663,09/02/2020,Express,104,Product_104,Home Appliances,113.58,45.51,2,0.05,1582,2
1279,Customer_353,47,Luxor,03/12/2023,0,10764,03/12/2023,Express,136,Product_136,Electronics,389.84,272.54,3,,661,2
2372,Customer_354,43,Cairo,19-05-2021,0,13138,19-05-2021,Express,101,Product_101,Home Appliances,624.99,289.5,3,0.1,369,7
1496,Customer_355,64,Mansoura,31-03-2023,0,10175,31-03-2023,Express,144,Product_144,Electronics,702.18,418.93,5,,351,5
1301,Customer_356,13,Cairo,05/02/2023,0,10509,05/02/2023,Standard,134,Product_134,Electronics,1385.98,939.8,3,,434,6
1180,Customer_357,44,Giza,03/22/2020,1,13686,03/22/2020,Same Day,147,Product_147,Electronics,862.01,,5,,1388,2
1606,CUSTOMER_358,29,Aswan,06/22/2023,1,13162,06/22/2023,Same Day,117,Product_117,Clothing,115.41,73.83,1,0.05,559,2
2122,Customer_359,25,Alexandria,06/16/2020,0,12752,06/16/2020,Express,139,Product_139,Electronics,641.4,444.43,3,,541,9
1699,Customer_360,33,Giza,08-05-2022,0,11189,08-05-2022,Standard,138,Product_138,Home Appliances,653.91,430.34,3,,433,9
1992,customer_361,40,Giza,09/08/2023,0,10601,09/08/2023,Express,144,Product_144,Home Appliances,1449.96,822.67,5,0.05,385,6
2139,customer_362,41,Aswan,04/10/2023,1,10837,04/10/2023,Standard,133,Product_133,Home Appliances,918.84,467.79,5,,632,1
1190,Customer_363,17,Luxor,03/03/2023,0,13898,03/03/2023,Express,121,Product_121,Clothing,971.69,529.32,2,,670,3
1252,Customer_364,31,Giza,06-12-2022,0,11001,06-12-2022,Same Day,126,Product_126,Sports,1084.22,707.51,3,0.2,621,4
1980,Customer_365,44,Mansoura,09-10-2021,1,13851,09-10-2021,Same Day,146,Product_146,Clothing,1166.56,,4,,1055,4
1927,  Customer_366  ,26,Giza,06/18/2021,1,13509,06/18/2021,Express,136,Product_136,Home Appliances,970.82,634.68,5,0.05,1013,3
2184,  Customer_367  ,23,Mansoura,22-02-2021,0,12098,22-02-2021,Same Day,105,Product_105,Home Appliances,393.93,228.15,4,,338,9
2279,Customer_368,6,Cairo,03-10-2023,0,13749,03-10-2023,Express,133,Product_133,Sports,1317.37,715.45,1,0.05,456,4
2346,Customer_369,30,Luxor,06-01-2024,0,12733,06-01-2024,Standard,101,Product_101,Clothing,1111.57,548.45,1,0.05,361,5
1127,Customer_370,22,Mansoura,05-10-2021,1,13810,05-10-2021,Standard,106,Product_106,Home Appliances,1125.71,451.42,4,,740,5
1017,customer_371,25,Giza,05/03/2021,1,12313,05/03/2021,Standard,137,Product_137,Electronics,1495.01,940.88,1,0.2,668,2
1565,Customer_372,35,Luxor,06/27/2021,1,13592,06/27/2021,Standard,102,Product_102,Electronics,1213.66,586.32,4,,914,4
1569,Customer_373,31,Luxor,21-03-2022,0,11110,21-03-2022,Express,105,Product_105,Home Appliances,1252.27,624.76,2,0.05,594,4
2346,Customer_374,22,Mansoura,25-09-2020,0,12653,25-09-2020,Same Day,126,Product_126,Electronics,1429.54,933.55,2,0.05,361,5
1685,Customer_375,8,Mansoura,07-10-2023,0,12044,07-10-2023,Standard,141,Product_141,Sports,269.14,111.87,1,,452,4
1625,Customer_376,44,Alexandria,08/14/2023,0,13123,08/14/2023,Same Day,147,Product_147,Home Appliances,771.7,523.43,4,,506,1
2311,Customer_377,51,Alexandria,09/06/2021,0,13250,09/06/2021,Express,113,Product_113,Clothing,891.82,357.09,4,0.2,474,6
